,Longitude,Latitude,Dataset,Obj. Id,Swth Wdth(ft),Distance(ft),Duration(s),Track(deg),Elevation(ft),Pass Num,Moisture(%),Crop Flw(M)(lb/s),Speed(mph),Crop Flw(V)(bu/h),Yld Mass(Wet)(lb/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Vol(Dry)(bu/ac),Prod(ac/h),Date,Plot
5674,-93.5299977,44.07741,harvest_1_Corn_2022_10_15_001,554,14.99,5.61,1.0,270.0,1146.0,3,18.21,25.56,3.766,1643.1,13236.0,12811.0,236.35,228.77,6.952,10/15/2022,916
5675,-93.5300189,44.0774097,harvest_1_Corn_2022_10_15_001,555,14.99,5.577,1.0,270.0,1146.3,3,18.21,26.47,3.782,1701.5,13787.0,13345.0,246.2,238.31,6.911,10/15/2022,916
5676,-93.5300402,44.0774097,harvest_1_Corn_2022_10_15_001,556,14.99,5.577,1.0,271.0,1146.3,3,18.23,27.14,3.796,1744.5,14136.0,13679.0,252.42,244.27,6.911,10/15/2022,885
5677,-93.5300617,44.0774095,harvest_1_Corn_2022_10_15_001,557,14.99,5.643,1.0,270.0,1146.1,3,18.22,27.99,3.77,1799.6,14412.0,13948.0,257.36,249.07,6.992,10/15/2022,885
5678,-93.5300833,44.077409,harvest_1_Corn_2022_10_15_001,558,14.99,5.643,1.0,269.0,1146.0,3,18.13,29.1,3.774,1870.8,14983.0,14516.0,267.55,259.22,6.992,10/15/2022,854
5679,-93.5301048,44.0774087,harvest_1_Corn_2022_10_15_001,559,14.99,5.643,1.0,270.0,1146.0,3,18.06,29.89,3.78,1921.2,15386.0,14920.0,274.75,266.43,6.992,10/15/2022,854
5680,-93.5301263,44.0774084,harvest_1_Corn_2022_10_15_001,560,14.99,5.643,1.0,270.0,1146.0,3,18.03,29.77,3.79,1913.8,15327.0,14868.0,273.7,265.49,6.992,10/15/2022,823
5681,-93.5301479,44.0774082,harvest_1_Corn_2022_10_15_001,561,14.99,5.676,1.0,270.0,1146.0,3,18.06,29.01,3.774,1864.8,14848.0,14398.0,265.14,257.11,7.033,10/15/2022,823
5682,-93.5301695,44.0774083,harvest_1_Corn_2022_10_15_001,562,14.99,5.643,1.0,270.0,1146.0,3,18.08,28.2,3.78,1813.0,14520.0,14076.0,259.29,251.36,6.992,10/15/2022,792
5683,-93.5301907,44.077408,harvest_1_Corn_2022_10_15_001,563,14.99,5.577,1.0,270.0,1146.0,3,18.13,27.88,3.778,1792.2,14522.0,14070.0,259.32,251.25,6.911,10/15/2022,792
5684,-93.5302118,44.0774078,harvest_1_Corn_2022_10_15_001,564,14.99,5.545,1.0,270.0,1146.0,3,18.18,27.95,3.754,1796.9,14646.0,14182.0,261.54,253.25,6.87,10/15/2022,761
5685,-93.5302329,44.0774079,harvest_1_Corn_2022_10_15_001,565,14.99,5.545,1.0,270.0,1146.0,3,18.21,28.24,3.76,1815.7,14800.0,14325.0,264.28,255.8,6.87,10/15/2022,730
5686,-93.5302541,44.077408,harvest_1_Corn_2022_10_15_001,566,14.99,5.577,1.0,271.0,1145.9,3,18.2,28.52,3.762,1833.2,14854.0,14379.0,265.25,256.76,6.911,10/15/2022,730
5687,-93.5302751,44.077408,harvest_1_Corn_2022_10_15_001,567,14.99,5.512,1.0,271.0,1146.0,3,18.19,28.63,3.722,1840.6,15092.0,14611.0,269.49,260.91,6.83,10/15/2022,699
5688,-93.5302963,44.0774082,harvest_1_Corn_2022_10_15_001,568,14.99,5.545,1.0,271.0,1146.0,3,18.21,28.77,3.752,1849.3,15073.0,14590.0,269.17,260.54,6.87,10/15/2022,699
5689,-93.5303174,44.0774081,harvest_1_Corn_2022_10_15_001,569,14.99,5.545,1.0,270.0,1146.0,3,18.26,28.92,3.774,1859.4,15156.0,14661.0,270.63,261.79,6.87,10/15/2022,668
5690,-93.5303384,44.077408,harvest_1_Corn_2022_10_15_001,570,14.99,5.512,1.0,270.0,1146.0,3,18.31,29.0,3.744,1864.1,15284.0,14776.0,272.93,263.86,6.83,10/15/2022,668
5691,-93.5303597,44.0774079,harvest_1_Corn_2022_10_15_001,571,14.99,5.577,1.0,270.0,1146.0,3,18.34,29.04,3.75,1866.8,15126.0,14618.0,270.11,261.03,6.911,10/15/2022,637
5692,-93.5303809,44.0774079,harvest_1_Corn_2022_10_15_001,572,14.99,5.545,1.0,271.0,1146.0,3,18.36,29.13,3.756,1872.8,15265.0,14749.0,272.59,263.37,6.87,10/15/2022,637
5693,-93.5304019,44.077408,harvest_1_Corn_2022_10_15_001,573,14.99,5.512,1.0,272.0,1146.0,3,18.36,29.25,3.726,1880.2,15416.0,14895.0,275.29,265.98,6.83,10/15/2022,606
5694,-93.530423,44.077408,harvest_1_Corn_2022_10_15_001,574,14.99,5.545,1.0,271.0,1146.0,3,18.35,29.15,3.75,1874.2,15276.0,14761.0,272.79,263.6,6.87,10/15/2022,606
5695,-93.5304443,44.077408,harvest_1_Corn_2022_10_15_001,575,14.99,5.577,1.0,271.0,1146.0,3,18.33,28.89,3.754,1857.4,15050.0,14546.0,268.75,259.74,6.911,10/15/2022,575
5696,-93.5304654,44.0774079,harvest_1_Corn_2022_10_15_001,576,14.99,5.545,1.0,271.0,1146.0,3,18.26,28.83,3.74,1853.3,15106.0,14613.0,269.75,260.94,6.87,10/15/2022,544
5697,-93.5304865,44.0774078,harvest_1_Corn_2022_10_15_001,577,14.99,5.512,1.0,270.0,1146.1,3,18.17,29.2,3.76,1876.8,15389.0,14902.0,274.8,266.11,6.83,10/15/2022,544
5698,-93.5305075,44.0774079,harvest_1_Corn_2022_10_15_001,578,14.99,5.512,1.0,271.0,1146.3,3,18.11,29.57,3.752,1901.0,15587.0,15105.0,278.34,269.73,6.83,10/15/2022,513
5699,-93.5305285,44.0774079,harvest_1_Corn_2022_10_15_001,579,14.99,5.512,1.0,270.0,1146.3,3,18.03,29.64,3.748,1905.7,15626.0,15159.0,279.03,270.69,6.83,10/15/2022,513
5700,-93.5305495,44.0774079,harvest_1_Corn_2022_10_15_001,580,14.99,5.512,1.0,270.0,1146.3,3,17.97,29.46,3.772,1893.6,15527.0,15073.0,277.26,269.16,6.83,10/15/2022,482
5701,-93.5305704,44.077408,harvest_1_Corn_2022_10_15_001,581,14.99,5.512,1.0,271.0,1146.3,3,17.92,29.05,3.74,1867.4,15312.0,14873.0,273.43,265.58,6.83,10/15/2022,482
5702,-93.5305913,44.077408,harvest_1_Corn_2022_10_15_001,582,14.99,5.479,1.0,271.0,1146.7,3,17.91,28.63,3.748,1840.6,15182.0,14749.0,271.11,263.37,6.789,10/15/2022,451
5703,-93.5306121,44.0774078,harvest_1_Corn_2022_10_15_001,583,14.99,5.446,1.0,269.0,1146.7,3,17.9,28.54,3.754,1834.5,15223.0,14790.0,271.84,264.11,6.749,10/15/2022,451
5704,-93.530633,44.0774074,harvest_1_Corn_2022_10_15_001,584,14.99,5.479,1.0,269.0,1146.7,3,17.9,28.62,3.744,1839.9,15176.0,14745.0,271.01,263.31,6.789,10/15/2022,420
5705,-93.5306541,44.077407,harvest_1_Corn_2022_10_15_001,585,14.99,5.545,1.0,269.0,1146.8,3,17.9,28.53,3.738,1833.9,14947.0,14523.0,266.92,259.34,6.87,10/15/2022,420
5706,-93.5306751,44.0774068,harvest_1_Corn_2022_10_15_001,586,14.99,5.512,1.0,270.0,1147.0,3,17.9,28.27,3.75,1817.1,14899.0,14476.0,266.05,258.5,6.83,10/15/2022,389
5707,-93.5306962,44.0774064,harvest_1_Corn_2022_10_15_001,587,14.99,5.545,1.0,269.0,1147.0,3,17.87,28.38,3.726,1824.5,14871.0,14454.0,265.55,258.1,6.87,10/15/2022,389
5708,-93.5307172,44.0774061,harvest_1_Corn_2022_10_15_001,588,14.99,5.545,1.0,269.0,1147.0,3,17.85,29.0,3.75,1864.1,15194.0,14771.0,271.32,263.77,6.87,10/15/2022,358
5709,-93.5307382,44.0774059,harvest_1_Corn_2022_10_15_001,589,14.99,5.512,1.0,270.0,1147.0,3,17.87,29.7,3.738,1909.1,15653.0,15214.0,279.52,271.68,6.83,10/15/2022,327
5710,-93.5307594,44.0774056,harvest_1_Corn_2022_10_15_001,590,14.99,5.545,1.0,270.0,1147.0,3,17.92,29.9,3.726,1921.9,15665.0,15216.0,279.73,271.72,6.87,10/15/2022,327
5711,-93.5307805,44.0774054,harvest_1_Corn_2022_10_15_001,591,14.99,5.545,1.0,270.0,1147.0,3,17.95,29.53,3.744,1898.3,15473.0,15024.0,276.31,268.29,6.87,10/15/2022,296
5712,-93.5308015,44.0774052,harvest_1_Corn_2022_10_15_001,592,14.99,5.479,1.0,269.0,1147.0,3,17.94,29.1,3.712,1870.8,15431.0,14986.0,275.56,267.6,6.789,10/15/2022,296
5713,-93.5308224,44.077405,harvest_1_Corn_2022_10_15_001,593,14.99,5.512,1.0,270.0,1147.0,3,17.92,28.93,3.704,1860.1,15251.0,14814.0,272.34,264.54,6.83,10/15/2022,265
5714,-93.5308433,44.0774048,harvest_1_Corn_2022_10_15_001,594,14.99,5.479,1.0,270.0,1147.0,3,17.91,28.94,3.724,1860.7,15348.0,14910.0,274.07,266.26,6.789,10/15/2022,265
5715,-93.5308642,44.0774045,harvest_1_Corn_2022_10_15_001,595,14.99,5.479,1.0,269.0,1147.0,3,17.93,28.76,3.7,1848.6,15248.0,14810.0,272.29,264.46,6.789,10/15/2022,234
5716,-93.5308851,44.0774041,harvest_1_Corn_2022_10_15_001,596,14.99,5.479,1.0,268.0,1147.3,3,17.95,28.17,3.706,1811.0,14938.0,14505.0,266.75,259.02,6.789,10/15/2022,234
5717,-93.530906,44.0774039,harvest_1_Corn_2022_10_15_001,597,14.99,5.479,1.0,269.0,1147.3,3,17.99,27.57,3.72,1772.1,14617.0,14187.0,261.01,253.33,6.789,10/15/2022,203
5718,-93.5309268,44.0774037,harvest_1_Corn_2022_10_15_001,598,14.99,5.446,1.0,270.0,1147.3,3,18.01,27.6,3.714,1774.1,14722.0,14284.0,262.88,255.08,6.749,10/15/2022,203
5719,-93.5309476,44.0774035,harvest_1_Corn_2022_10_15_001,599,14.99,5.479,1.0,270.0,1147.3,3,18.02,28.35,3.698,1822.4,15032.0,14584.0,268.43,260.43,6.789,10/15/2022,172
5720,-93.5309685,44.0774032,harvest_1_Corn_2022_10_15_001,600,14.99,5.479,1.0,270.0,1147.4,3,18.02,29.14,3.726,1873.5,15453.0,14993.0,275.95,267.72,6.789,10/15/2022,172
5721,-93.5309892,44.0774031,harvest_1_Corn_2022_10_15_001,601,14.99,5.446,1.0,270.0,1147.6,3,18.02,29.34,3.724,1886.3,15652.0,15186.0,279.51,271.17,6.749,10/15/2022,141
5722,-93.5310098,44.0774029,harvest_1_Corn_2022_10_15_001,602,14.99,5.413,1.0,270.0,1147.7,3,18.0,28.87,3.732,1856.0,15495.0,15036.0,276.69,268.5,6.708,10/15/2022,141
5723,-93.5310306,44.0774027,harvest_1_Corn_2022_10_15_001,603,14.99,5.446,1.0,270.0,1148.0,3,17.92,28.31,3.742,1819.7,15101.0,14667.0,269.65,261.92,6.749,10/15/2022,110
5724,-93.5310513,44.0774024,harvest_1_Corn_2022_10_15_001,604,14.99,5.446,1.0,270.0,1148.0,3,17.87,28.35,3.722,1822.4,15123.0,14699.0,270.05,262.48,6.749,10/15/2022,79
5725,-93.531072,44.0774022,harvest_1_Corn_2022_10_15_001,605,14.99,5.413,1.0,270.0,1148.3,3,17.82,28.78,3.724,1850.0,15444.0,15020.0,275.79,268.22,6.708,10/15/2022,79
5726,-93.5310927,44.0774021,harvest_1_Corn_2022_10_15_001,606,14.99,5.446,1.0,270.0,1148.3,3,17.78,28.89,3.728,1857.4,15413.0,14998.0,275.23,267.81,6.749,10/15/2022,48
5727,-93.5311136,44.077402,harvest_1_Corn_2022_10_15_001,607,14.99,5.479,1.0,270.0,1148.6,3,17.75,28.42,3.718,1827.1,15071.0,14670.0,269.13,261.97,6.789,10/15/2022,48
5728,-93.5311343,44.0774015,harvest_1_Corn_2022_10_15_001,608,14.99,5.446,1.0,269.0,1148.6,3,17.68,27.91,3.722,1794.2,14889.0,14504.0,265.87,259.0,6.749,10/15/2022,17
5729,-93.5311549,44.0774012,harvest_1_Corn_2022_10_15_001,609,14.99,5.413,1.0,269.0,1149.0,3,17.63,27.71,3.75,1781.5,14872.0,14498.0,265.58,258.88,6.708,10/15/2022,17
5730,-93.5311756,44.0774009,harvest_1_Corn_2022_10_15_001,610,14.99,5.446,1.0,269.0,1149.0,3,17.57,27.62,3.734,1775.4,14733.0,14371.0,263.08,256.63,6.749,10/15/2022,-1
5731,-93.5311961,44.0774006,harvest_1_Corn_2022_10_15_001,611,14.99,5.381,1.0,269.0,1149.3,3,17.5,27.44,3.722,1764.0,14816.0,14465.0,264.58,258.3,6.667,10/15/2022,-1
5732,-93.5312167,44.0774002,harvest_1_Corn_2022_10_15_001,612,14.99,5.413,1.0,269.0,1149.5,3,17.46,27.36,3.714,1758.6,14682.0,14342.0,262.17,256.1,6.708,10/15/2022,-1
5733,-93.5312375,44.0774,harvest_1_Corn_2022_10_15_001,613,14.99,5.446,1.0,270.0,1149.6,3,17.48,27.48,3.72,1766.7,14660.0,14316.0,261.79,255.64,6.749,10/15/2022,-1
5734,-93.5312582,44.0774,harvest_1_Corn_2022_10_15_001,614,14.99,5.446,1.0,270.0,1149.7,3,17.55,27.73,3.746,1782.8,14794.0,14435.0,264.18,257.77,6.749,10/15/2022,-1
5735,-93.5312788,44.0773999,harvest_1_Corn_2022_10_15_001,615,14.99,5.381,1.0,271.0,1149.9,3,17.59,27.74,3.74,1783.5,14980.0,14609.0,267.5,260.87,6.667,10/15/2022,-1
5736,-93.5312994,44.0774,harvest_1_Corn_2022_10_15_001,616,14.99,5.413,1.0,271.0,1149.9,3,17.6,27.36,3.72,1758.6,14682.0,14317.0,262.17,255.66,6.708,10/15/2022,-1
5737,-93.5313202,44.0774,harvest_1_Corn_2022_10_15_001,617,14.99,5.446,1.0,271.0,1150.3,3,17.6,26.77,3.734,1721.0,14281.0,13926.0,255.02,248.68,6.749,10/15/2022,-1
5738,-93.531341,44.0774,harvest_1_Corn_2022_10_15_001,618,14.99,5.446,1.0,271.0,1150.3,3,17.65,26.29,3.732,1690.1,14025.0,13668.0,250.44,244.07,6.749,10/15/2022,-1
5739,-93.5313617,44.0774,harvest_1_Corn_2022_10_15_001,619,14.99,5.446,1.0,270.0,1150.6,3,17.75,25.97,3.71,1669.3,13852.0,13483.0,247.36,240.77,6.749,10/15/2022,-1
5740,-93.5313823,44.0774,harvest_1_Corn_2022_10_15_001,620,14.99,5.413,1.0,270.0,1150.6,3,17.82,25.87,3.738,1663.2,13885.0,13504.0,247.95,241.15,6.708,10/15/2022,-1
5741,-93.5314029,44.0773999,harvest_1_Corn_2022_10_15_001,621,14.99,5.381,1.0,270.0,1150.9,3,17.87,26.13,3.736,1680.0,14111.0,13715.0,251.98,244.92,6.667,10/15/2022,-1
5742,-93.5314234,44.0773996,harvest_1_Corn_2022_10_15_001,622,14.99,5.381,1.0,270.0,1151.0,3,17.91,26.65,3.736,1712.9,14388.0,13977.0,256.92,249.58,6.667,10/15/2022,-1
5743,-93.5314439,44.0773993,harvest_1_Corn_2022_10_15_001,623,14.99,5.381,1.0,270.0,1151.2,3,17.95,27.31,3.738,1755.9,14749.0,14320.0,263.37,255.72,6.667,10/15/2022,-1
5744,-93.5314645,44.077399,harvest_1_Corn_2022_10_15_001,624,14.99,5.413,1.0,269.0,1151.5,3,18.09,27.93,3.744,1795.6,14990.0,14531.0,267.68,259.48,6.708,10/15/2022,-1
5745,-93.5314853,44.0773988,harvest_1_Corn_2022_10_15_001,625,14.99,5.479,1.0,270.0,1151.6,3,18.19,28.13,3.734,1808.3,14916.0,14440.0,266.36,257.86,6.789,10/15/2022,-1
5746,-93.5315061,44.0773988,harvest_1_Corn_2022_10_15_001,626,14.99,5.446,1.0,270.0,1151.9,3,18.26,27.67,3.76,1778.8,14761.0,14278.0,263.58,254.97,6.749,10/15/2022,-1
5747,-93.5315266,44.0773987,harvest_1_Corn_2022_10_15_001,627,14.99,5.381,1.0,271.0,1152.2,3,18.31,26.94,3.768,1731.8,14546.0,14062.0,259.74,251.1,6.667,10/15/2022,-1
5748,-93.5315471,44.0773987,harvest_1_Corn_2022_10_15_001,628,14.99,5.381,1.0,271.0,1152.4,3,18.35,26.3,3.734,1690.8,14201.0,13723.0,253.6,245.05,6.667,10/15/2022,-1
5749,-93.5315675,44.0773986,harvest_1_Corn_2022_10_15_001,629,14.99,5.348,1.0,270.0,1152.7,3,18.33,25.92,3.776,1666.6,14084.0,13612.0,251.5,243.08,6.627,10/15/2022,-1
5750,-93.531588,44.0773985,harvest_1_Corn_2022_10_15_001,630,14.99,5.413,1.0,270.0,1152.9,3,18.3,25.76,3.778,1655.8,13824.0,13365.0,246.85,238.66,6.708,10/15/2022,-1
5751,-93.5316088,44.0773983,harvest_1_Corn_2022_10_15_001,631,14.99,5.446,1.0,270.0,1153.1,3,18.3,25.59,3.77,1645.1,13651.0,13199.0,243.77,235.69,6.749,10/15/2022,-1
5752,-93.5316296,44.0773982,harvest_1_Corn_2022_10_15_001,632,14.99,5.446,1.0,270.0,1153.3,3,18.32,25.53,3.786,1641.1,13618.0,13164.0,243.17,235.07,6.749,10/15/2022,-1
5753,-93.5316502,44.0773982,harvest_1_Corn_2022_10_15_001,633,14.99,5.413,1.0,271.0,1153.5,3,18.33,25.82,3.772,1659.9,13857.0,13393.0,247.45,239.16,6.708,10/15/2022,-1
5754,-93.5316708,44.0773981,harvest_1_Corn_2022_10_15_001,634,14.99,5.413,1.0,270.0,1153.9,3,18.37,26.36,3.782,1694.8,14149.0,13668.0,252.66,244.08,6.708,10/15/2022,-1
5755,-93.5316915,44.0773978,harvest_1_Corn_2022_10_15_001,635,14.99,5.446,1.0,270.0,1153.9,3,18.41,26.78,3.748,1721.7,14287.0,13794.0,255.12,246.33,6.749,10/15/2022,-1
5756,-93.5317123,44.0773976,harvest_1_Corn_2022_10_15_001,636,14.99,5.446,1.0,269.0,1154.2,3,18.43,26.99,3.77,1735.1,14398.0,13898.0,257.11,248.18,6.749,10/15/2022,-1
5757,-93.5317331,44.0773976,harvest_1_Corn_2022_10_15_001,637,14.99,5.446,1.0,270.0,1154.3,3,18.46,27.13,3.79,1743.8,14471.0,13963.0,258.4,249.35,6.749,10/15/2022,-1
5758,-93.531754,44.0773976,harvest_1_Corn_2022_10_15_001,638,14.99,5.479,1.0,270.0,1154.5,3,18.48,27.2,3.786,1748.5,14423.0,13915.0,257.55,248.48,6.789,10/15/2022,-1
5759,-93.5317748,44.0773976,harvest_1_Corn_2022_10_15_001,639,14.99,5.479,1.0,270.0,1154.6,3,18.52,27.22,3.766,1749.9,14434.0,13918.0,257.75,248.53,6.789,10/15/2022,-1
5760,-93.5317957,44.0773976,harvest_1_Corn_2022_10_15_001,640,14.99,5.479,1.0,271.0,1154.9,3,18.62,27.27,3.778,1753.2,14462.0,13928.0,258.24,248.71,6.789,10/15/2022,-1
5761,-93.5318167,44.0773976,harvest_1_Corn_2022_10_15_001,641,14.99,5.512,1.0,271.0,1154.9,3,18.69,27.4,3.77,1761.3,14442.0,13897.0,257.89,248.16,6.83,10/15/2022,-1
5762,-93.5318377,44.0773977,harvest_1_Corn_2022_10_15_001,642,14.99,5.545,1.0,271.0,1155.1,3,18.68,27.48,3.794,1766.7,14400.0,13858.0,257.14,247.46,6.87,10/15/2022,-1
5763,-93.5318591,44.077398,harvest_1_Corn_2022_10_15_001,643,14.99,5.61,1.0,272.0,1155.2,3,18.63,27.48,3.774,1766.7,14232.0,13704.0,254.13,244.72,6.952,10/15/2022,-1
5764,-93.5318802,44.0773981,harvest_1_Corn_2022_10_15_001,644,14.99,5.545,1.0,271.0,1155.2,3,18.58,27.54,3.776,1770.7,14433.0,13907.0,257.73,248.34,6.87,10/15/2022,-1
5765,-93.5319013,44.077398,harvest_1_Corn_2022_10_15_001,645,14.99,5.545,1.0,271.0,1155.2,3,18.5,27.91,3.79,1794.2,14624.0,14105.0,261.15,251.87,6.87,10/15/2022,-1
5766,-93.5319225,44.077398,harvest_1_Corn_2022_10_15_001,646,14.99,5.577,1.0,271.0,1155.2,3,18.45,28.55,3.792,1835.2,14870.0,14351.0,265.54,256.27,6.911,10/15/2022,-1
5767,-93.5319438,44.0773981,harvest_1_Corn_2022_10_15_001,647,14.99,5.577,1.0,271.0,1155.2,3,18.39,29.02,3.774,1865.4,15115.0,14599.0,269.92,260.69,6.911,10/15/2022,-1
5768,-93.5319651,44.077398,harvest_1_Corn_2022_10_15_001,648,14.99,5.577,1.0,271.0,1155.2,3,18.3,28.93,3.778,1860.1,15072.0,14573.0,269.14,260.23,6.911,10/15/2022,-1
5769,-93.5319861,44.0773981,harvest_1_Corn_2022_10_15_001,649,14.99,5.512,1.0,271.0,1155.2,3,18.24,28.42,3.8,1827.1,14981.0,14495.0,267.52,258.84,6.83,10/15/2022,-1
5770,-93.5320071,44.0773981,harvest_1_Corn_2022_10_15_001,650,14.99,5.512,1.0,271.0,1155.2,3,18.25,27.81,3.782,1787.5,14656.0,14179.0,261.72,253.2,6.83,10/15/2022,-1
5771,-93.5320281,44.0773981,harvest_1_Corn_2022_10_15_001,651,14.99,5.512,1.0,271.0,1155.2,3,18.29,27.35,3.774,1757.9,14414.0,13938.0,257.39,248.89,6.83,10/15/2022,-1
5772,-93.5320491,44.077398,harvest_1_Corn_2022_10_15_001,652,14.99,5.512,1.0,271.0,1155.2,3,18.34,27.21,3.796,1749.2,14342.0,13860.0,256.12,247.5,6.83,10/15/2022,-1
5773,-93.5320702,44.077398,harvest_1_Corn_2022_10_15_001,653,14.99,5.545,1.0,270.0,1155.2,3,18.48,27.07,3.778,1740.5,14186.0,13686.0,253.33,244.39,6.87,10/15/2022,-1
5774,-93.5320913,44.0773979,harvest_1_Corn_2022_10_15_001,654,14.99,5.545,1.0,270.0,1155.2,3,18.6,26.94,3.774,1731.8,14115.0,13598.0,252.06,242.82,6.87,10/15/2022,-1
5775,-93.5321124,44.0773978,harvest_1_Corn_2022_10_15_001,655,14.99,5.545,1.0,270.0,1155.2,3,18.66,27.13,3.784,1743.8,14214.0,13683.0,253.82,244.33,6.87,10/15/2022,-1
5776,-93.5321336,44.077398,harvest_1_Corn_2022_10_15_001,656,14.99,5.545,1.0,271.0,1155.2,3,18.67,27.74,3.794,1783.5,14537.0,13991.0,259.59,249.85,6.87,10/15/2022,-1
5777,-93.5321549,44.077398,harvest_1_Corn_2022_10_15_001,657,14.99,5.577,1.0,271.0,1155.2,3,18.67,28.4,3.762,1825.8,14794.0,14239.0,264.18,254.27,6.911,10/15/2022,-1
5778,-93.5321761,44.0773984,harvest_1_Corn_2022_10_15_001,658,14.99,5.577,1.0,272.0,1155.2,3,18.67,28.55,3.796,1835.2,14870.0,14313.0,265.54,255.58,6.911,10/15/2022,-1
5779,-93.5321972,44.0773987,harvest_1_Corn_2022_10_15_001,659,14.99,5.545,1.0,272.0,1155.2,3,18.67,28.22,3.774,1814.4,14789.0,14234.0,264.08,254.18,6.87,10/15/2022,-1
5780,-93.5322183,44.077399,harvest_1_Corn_2022_10_15_001,660,14.99,5.545,1.0,272.0,1155.2,3,18.67,27.91,3.774,1794.2,14624.0,14076.0,261.15,251.35,6.87,10/15/2022,-1
5781,-93.5322397,44.0773994,harvest_1_Corn_2022_10_15_001,661,14.99,5.61,1.0,272.0,1154.9,3,18.66,27.85,3.812,1790.2,14421.0,13882.0,257.52,247.89,6.952,10/15/2022,-1
5782,-93.5322608,44.0773998,harvest_1_Corn_2022_10_15_001,662,14.99,5.545,1.0,272.0,1154.9,3,18.64,27.98,3.776,1798.9,14663.0,14117.0,261.83,252.09,6.87,10/15/2022,-1
5783,-93.532282,44.0773999,harvest_1_Corn_2022_10_15_001,663,14.99,5.545,1.0,271.0,1154.9,3,18.62,28.08,3.774,1805.0,14712.0,14169.0,262.71,253.02,6.87,10/15/2022,-1
5784,-93.5323034,44.0774002,harvest_1_Corn_2022_10_15_001,664,14.99,5.61,1.0,272.0,1154.8,3,18.59,28.12,3.802,1807.7,14562.0,14028.0,260.03,250.51,6.952,10/15/2022,-1
5785,-93.5323247,44.0774003,harvest_1_Corn_2022_10_15_001,665,14.99,5.61,1.0,271.0,1154.5,3,18.59,28.33,3.796,1821.1,14670.0,14133.0,261.96,252.38,6.952,10/15/2022,-1
5786,-93.5323459,44.0774005,harvest_1_Corn_2022_10_15_001,666,14.99,5.577,1.0,271.0,1154.5,3,18.62,28.73,3.802,1846.6,14963.0,14410.0,267.2,257.33,6.911,10/15/2022,-1
5787,-93.5323671,44.0774006,harvest_1_Corn_2022_10_15_001,667,14.99,5.545,1.0,271.0,1154.5,3,18.66,29.02,3.788,1865.4,15205.0,14637.0,271.51,261.37,6.87,10/15/2022,-1
5788,-93.5323883,44.0774005,harvest_1_Corn_2022_10_15_001,668,14.99,5.577,1.0,271.0,1154.2,3,18.69,28.96,3.796,1861.4,15083.0,14513.0,269.33,259.17,6.911,10/15/2022,-1
5789,-93.5324094,44.0774006,harvest_1_Corn_2022_10_15_001,669,14.99,5.545,1.0,271.0,1154.2,3,18.72,28.76,3.78,1848.6,15068.0,14493.0,269.07,258.81,6.87,10/15/2022,-1
5790,-93.5324306,44.0774008,harvest_1_Corn_2022_10_15_001,670,14.99,5.545,1.0,271.0,1154.2,3,18.74,28.48,3.766,1831.2,14926.0,14353.0,266.53,256.31,6.87,10/15/2022,-1
5791,-93.5324519,44.0774008,harvest_1_Corn_2022_10_15_001,671,14.99,5.577,1.0,271.0,1154.1,3,18.79,28.13,3.776,1808.3,14653.0,14083.0,261.66,251.47,6.911,10/15/2022,-1
5792,-93.5324732,44.0774006,harvest_1_Corn_2022_10_15_001,672,14.99,5.61,1.0,270.0,1153.9,3,18.85,28.08,3.778,1805.0,14540.0,13964.0,259.64,249.35,6.952,10/15/2022,-1
5793,-93.5324942,44.0774006,harvest_1_Corn_2022_10_15_001,673,14.99,5.512,1.0,271.0,1153.9,3,18.89,28.56,3.756,1835.9,15053.0,14450.0,268.8,258.03,6.83,10/15/2022,-1
5794,-93.5325151,44.0774006,harvest_1_Corn_2022_10_15_001,674,14.99,5.479,1.0,271.0,1153.9,3,18.84,28.97,3.772,1862.1,15359.0,14752.0,274.27,263.42,6.789,10/15/2022,-1
5795,-93.5325361,44.0774007,harvest_1_Corn_2022_10_15_001,675,14.99,5.512,1.0,271.0,1153.6,3,18.79,28.74,3.786,1847.3,15147.0,14557.0,270.47,259.94,6.83,10/15/2022,-1
5796,-93.532557,44.0774011,harvest_1_Corn_2022_10_15_001,676,14.99,5.479,1.0,272.0,1153.7,3,18.77,28.05,3.746,1803.0,14872.0,14297.0,265.56,255.3,6.789,10/15/2022,-1
5797,-93.5325781,44.0774013,harvest_1_Corn_2022_10_15_001,677,14.99,5.545,1.0,271.0,1153.6,3,18.81,27.39,3.77,1760.6,14351.0,13789.0,256.26,246.24,6.87,10/15/2022,-1
5798,-93.5325992,44.0774015,harvest_1_Corn_2022_10_15_001,678,14.99,5.545,1.0,272.0,1153.5,3,18.83,27.04,3.746,1738.5,14170.0,13611.0,253.04,243.06,6.87,10/15/2022,-1
5799,-93.5326203,44.0774016,harvest_1_Corn_2022_10_15_001,679,14.99,5.545,1.0,271.0,1153.5,3,18.91,27.04,3.72,1738.5,14170.0,13598.0,253.04,242.82,6.87,10/15/2022,-1
5800,-93.5326414,44.0774016,harvest_1_Corn_2022_10_15_001,680,14.99,5.545,1.0,271.0,1153.5,3,19.0,27.33,3.742,1756.6,14318.0,13724.0,255.68,245.07,6.87,10/15/2022,-1
